goalTime,epochScnds,"Tottenham Hotspur
 Pts","Tottenham Hotspur
 F","Tottenham Hotspur
 A","Tottenham Hotspur
 GD","Liverpool
 Pts","Liverpool
 F","Liverpool
 A","Liverpool
 GD","Swansea City
 Pts","Swansea City
 F","Swansea City
 A","Swansea City
 GD","Aston Villa
 Pts","Aston Villa
 F","Aston Villa
 A","Aston Villa
 GD","Manchester City
 Pts","Manchester City
 F","Manchester City
 A","Manchester City
 GD","Stoke City
 Pts","Stoke City
 F","Stoke City
 A","Stoke City
 GD","Sunderland
 Pts","Sunderland
 F","Sunderland
 A","Sunderland
 GD","Newcastle United
 Pts","Newcastle United
 F","Newcastle United
 A","Newcastle United
 GD","West Ham United
 Pts","West Ham United
 F","West Ham United
 A","West Ham United
 GD","Norwich City
 Pts","Norwich City
 F","Norwich City
 A","Norwich City
 GD","Bournemouth
 Pts","Bournemouth
 F","Bournemouth
 A","Bournemouth
 GD","Crystal Palace
 Pts","Crystal Palace
 F","Crystal Palace
 A","Crystal Palace
 GD","Southampton
 Pts","Southampton
 F","Southampton
 A","Southampton
 GD","Leicester City
 Pts","Leicester City
 F","Leicester City
 A","Leicester City
 GD","Watford
 Pts","Watford
 F","Watford
 A","Watford
 GD","West Bromwich Albion
 Pts","West Bromwich Albion
 F","West Bromwich Albion
 A","West Bromwich Albion
 GD","Arsenal
 Pts","Arsenal
 F","Arsenal
 A","Arsenal
 GD","Chelsea
 Pts","Chelsea
 F","Chelsea
 A","Chelsea
 GD","Manchester United
 Pts","Manchester United
 F","Manchester United
 A","Manchester United
 GD","Everton
 Pts","Everton
 F","Everton
 A","Everton
 GD"
2015-08-23 12:30:00,1440329400,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,2,0,3,-3,3,2,3,-1,2,2,5,-3,7,2,0,2,4,5,2,3
2015-08-23 12:49:30,1440330570,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,1,0,4,-4,3,2,3,-1,4,3,5,-2,7,2,0,2,4,5,2,3
2015-08-23 12:59:09,1440331149,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,1,0,5,-5,3,2,3,-1,4,4,5,-1,7,2,0,2,4,5,2,3
2015-08-23 13:04:51,1440331491,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,1,1,5,-4,3,2,3,-1,4,4,6,-2,7,2,0,2,4,5,2,3
2015-08-23 13:11:40,1440331900,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,1,1,6,-5,3,2,3,-1,4,5,6,-1,7,2,0,2,4,5,2,3
2015-08-23 13:45:37,1440333937,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,6,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,1,2,5,-3,7,7,4,3,2,2,2,0,1,2,6,-4,3,2,3,-1,4,5,7,-2,7,2,0,2,4,5,2,3
2015-08-23 15:00:00,1440338400,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,7,6,0,6,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,3,2,3,-1,4,5,7,-2,7,2,0,2,5,5,2,3
2015-08-23 16:18:41,1440343121,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,9,7,0,7,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,3,2,3,-1,4,5,7,-2,7,2,0,2,4,5,3,2
2015-08-23 16:47:13,1440344833,2,3,4,-1,6,2,0,2,5,5,3,2,3,2,3,-1,9,8,0,8,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,3,2,3,-1,4,5,7,-2,7,2,0,2,4,5,4,1
2015-08-24 19:00:00,1440439200,2,3,4,-1,7,2,0,2,5,5,3,2,3,2,3,-1,9,8,0,8,2,3,4,-1,1,4,8,-4,2,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,4,2,3,-1,4,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 11:45:00,1440845100,2,3,4,-1,7,2,0,2,5,5,3,2,3,2,3,-1,9,8,0,8,2,3,4,-1,1,4,8,-4,3,2,4,-2,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,5,2,3,-1,4,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 12:53:39,1440849219,2,3,4,-1,7,2,0,2,5,5,3,2,3,2,3,-1,9,8,0,8,2,3,4,-1,1,4,8,-4,2,2,5,-3,3,6,6,0,4,5,5,0,3,4,5,-1,6,6,4,2,2,2,5,-3,7,7,4,3,3,2,2,0,1,2,6,-4,7,3,3,0,4,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:00:00,1440856800,2,3,4,-1,8,2,0,2,5,5,3,2,4,2,3,-1,10,8,0,8,3,3,4,-1,2,4,8,-4,2,2,5,-3,4,6,6,0,4,5,5,0,4,4,5,-1,7,6,4,2,2,2,5,-3,8,7,4,3,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:02:28,1440856948,2,3,4,-1,7,2,1,1,5,5,3,2,4,2,3,-1,10,8,0,8,3,3,4,-1,2,4,8,-4,2,2,5,-3,6,7,6,1,4,5,5,0,4,4,5,-1,7,6,4,2,2,2,5,-3,8,7,4,3,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:07:55,1440857275,2,3,4,-1,7,2,1,1,5,5,3,2,3,2,4,-2,10,8,0,8,3,3,4,-1,4,5,8,-3,2,2,5,-3,6,7,6,1,4,5,5,0,4,4,5,-1,7,6,4,2,2,2,5,-3,8,7,4,3,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:10:58,1440857458,2,3,4,-1,7,2,1,1,5,5,3,2,4,3,4,-1,10,8,0,8,3,3,4,-1,2,5,9,-4,2,2,5,-3,6,7,6,1,4,5,5,0,4,4,5,-1,7,6,4,2,2,2,5,-3,8,7,4,3,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:23:29,1440858209,2,3,4,-1,7,2,1,1,5,5,3,2,4,3,4,-1,10,8,0,8,3,3,4,-1,2,5,9,-4,2,2,5,-3,6,7,6,1,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:28:23,1440858503,2,3,4,-1,7,2,2,0,5,5,3,2,4,3,4,-1,10,8,0,8,3,3,4,-1,2,5,9,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:40:30,1440859230,2,3,4,-1,7,2,2,0,5,5,3,2,6,4,4,0,10,8,0,8,3,3,4,-1,1,5,10,-5,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,4,2,2,0,2,2,6,-4,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 15:47:45,1440859665,2,3,4,-1,7,2,2,0,5,5,3,2,6,4,4,0,10,8,0,8,2,3,5,-2,1,5,10,-5,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,4,2,2,0,4,3,6,-3,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 16:02:37,1440860557,2,3,4,-1,7,2,2,0,5,5,3,2,6,4,4,0,12,9,0,9,2,3,5,-2,1,5,10,-5,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,3,2,3,-1,4,3,6,-3,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 16:07:37,1440860857,2,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,9,0,9,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,3,2,3,-1,4,3,6,-3,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 16:11:18,1440861078,2,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,6,4,2,2,2,5,-3,7,7,5,2,3,2,4,-2,4,3,6,-3,7,3,3,0,5,5,7,-2,7,2,0,2,4,5,4,1
2015-08-29 16:20:49,1440861649,2,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,9,7,4,3,2,2,5,-3,7,7,5,2,3,2,4,-2,4,3,6,-3,7,3,3,0,4,5,8,-3,7,2,0,2,4,5,4,1
2015-08-29 16:30:00,1440862200,3,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,9,7,4,3,2,2,5,-3,7,7,5,2,3,2,4,-2,4,3,6,-3,7,3,3,0,4,5,8,-3,7,2,0,2,5,5,4,1
2015-08-29 16:35:00,1440862500,3,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,7,7,5,2,2,2,5,-3,7,7,5,2,3,2,4,-2,4,3,6,-3,7,3,3,0,5,6,8,-2,7,2,0,2,5,5,4,1
2015-08-29 16:36:48,1440862608,3,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,6,5,5,0,9,8,5,3,2,2,5,-3,7,7,5,2,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-29 16:43:07,1440862987,3,3,4,-1,7,2,2,0,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,8,6,2,4,5,5,0,4,5,6,-1,9,8,5,3,2,2,5,-3,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-29 16:50:36,1440863436,3,3,4,-1,7,2,3,-1,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,5,0,4,5,6,-1,9,8,5,3,2,2,5,-3,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-30 12:30:00,1440934200,3,3,4,-1,7,2,3,-1,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,5,5,5,0,4,5,6,-1,9,8,5,3,3,2,5,-3,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-30 13:15:43,1440936943,3,3,4,-1,7,2,3,-1,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,6,-1,4,5,6,-1,9,8,5,3,5,3,5,-2,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-30 13:51:09,1440939069,3,3,4,-1,7,2,3,-1,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,7,-2,4,5,6,-1,9,8,5,3,5,4,5,-1,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-30 13:53:53,1440939233,3,3,4,-1,7,2,3,-1,5,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,2,0,2,5,5,4,1
2015-08-30 15:00:00,1440943200,3,3,4,-1,7,2,3,-1,6,5,3,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,8,2,0,2,5,5,4,1
2015-08-30 16:04:05,1440947045,3,3,4,-1,7,2,3,-1,5,5,4,1,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,10,3,0,3,5,5,4,1
2015-08-30 16:16:11,1440947771,3,3,4,-1,7,2,3,-1,6,6,4,2,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,8,3,1,2,5,5,4,1
2015-08-30 16:21:19,1440948079,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,9,-3,7,3,2,1,5,5,4,1
2015-09-12 11:45:00,1442054700,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,5,6,9,-3,7,3,2,1,6,5,4,1
2015-09-12 12:01:17,1442055677,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,10,-4,7,3,2,1,8,6,4,2
2015-09-12 12:06:19,1442055979,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,6,11,-5,7,3,2,1,8,7,4,3
2015-09-12 12:20:08,1442056808,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,7,11,-4,7,3,2,1,8,7,5,2
2015-09-12 13:23:59,1442060639,3,3,4,-1,7,2,3,-1,8,7,4,3,4,4,5,-1,12,10,0,10,2,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,4,5,8,-3,4,5,6,-1,9,8,5,3,5,5,5,0,8,8,5,3,3,2,4,-2,4,3,6,-3,7,3,3,0,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 15:00:00,1442066400,3,3,4,-1,7,2,3,-1,9,7,4,3,4,4,5,-1,13,10,0,10,3,3,5,-2,2,6,10,-4,2,2,5,-3,6,9,6,3,5,5,8,-3,5,5,6,-1,10,8,5,3,6,5,5,0,8,8,5,3,4,2,4,-2,5,3,6,-3,8,3,3,0,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 15:30:16,1442068216,3,3,4,-1,7,2,3,-1,9,7,4,3,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,5,5,8,-3,5,5,6,-1,10,8,5,3,6,5,5,0,8,8,5,3,4,2,4,-2,5,3,6,-3,10,4,3,1,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 15:34:31,1442068471,3,3,4,-1,7,2,3,-1,9,7,4,3,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,6,8,-2,4,5,7,-2,10,8,5,3,6,5,5,0,8,8,5,3,4,2,4,-2,5,3,6,-3,10,4,3,1,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 16:08:25,1442070505,3,3,4,-1,7,2,3,-1,9,7,4,3,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,7,8,-1,4,5,8,-3,10,8,5,3,6,5,5,0,8,8,5,3,4,2,4,-2,5,3,6,-3,10,4,3,1,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 16:14:29,1442070869,3,3,4,-1,7,2,3,-1,8,7,5,2,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,7,8,-1,4,5,8,-3,10,8,5,3,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,4,3,1,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 16:23:30,1442071410,3,3,4,-1,7,2,3,-1,8,7,5,2,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,8,0,4,5,9,-4,10,8,5,3,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,4,3,1,4,7,12,-5,7,3,2,1,8,8,5,3
2015-09-12 16:30:00,1442071800,3,3,4,-1,8,2,3,-1,8,7,5,2,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,8,0,4,5,9,-4,10,8,5,3,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,4,3,1,4,7,12,-5,8,3,2,1,8,8,5,3
2015-09-12 16:37:38,1442072258,3,3,4,-1,8,2,3,-1,8,7,5,2,4,4,5,-1,13,10,0,10,2,3,6,-3,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,10,8,5,3,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,4,3,1,4,7,12,-5,8,3,2,1,8,8,5,3
2015-09-12 16:40:47,1442072447,3,3,4,-1,8,2,3,-1,8,7,5,2,4,4,5,-1,13,10,0,10,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,10,8,5,3,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,8,3,2,1,8,8,5,3
2015-09-12 16:48:44,1442072924,3,3,4,-1,8,2,3,-1,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,8,3,2,1,8,8,5,3
2015-09-12 17:34:20,1442075660,3,3,4,-1,7,2,4,-2,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,4,2,2,8,8,5,3
2015-09-12 17:55:47,1442076947,3,3,4,-1,7,2,5,-3,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,5,2,3,8,8,5,3
2015-09-12 18:09:49,1442077789,3,3,4,-1,7,3,5,-2,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,5,3,2,8,8,5,3
2015-09-12 18:11:44,1442077904,3,3,4,-1,7,3,6,-3,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 12:30:00,1442143800,4,3,4,-1,7,3,6,-3,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,3,6,10,-4,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 14:08:47,1442149727,6,4,4,0,7,3,6,-3,8,7,5,2,4,4,5,-1,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 15:00:00,1442152800,6,4,4,0,7,3,6,-3,8,7,5,2,5,4,5,-1,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,9,8,5,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 15:38:53,1442155133,6,4,4,0,7,3,6,-3,8,7,5,2,7,5,5,0,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,6,2,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 16:21:08,1442157668,6,4,4,0,7,3,6,-3,8,7,5,2,7,6,5,1,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,8,7,1,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 16:29:32,1442158172,6,4,4,0,7,3,6,-3,8,7,5,2,7,6,6,0,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,8,9,7,2,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 16:39:46,1442158786,6,4,4,0,7,3,6,-3,8,7,5,2,5,6,7,-1,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,9,10,7,3,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-13 16:46:54,1442159214,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,5,-3,6,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-14 19:00:00,1442253600,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,3,2,5,-3,7,9,6,3,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-14 19:08:36,1442254116,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,6,-4,9,10,6,4,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-14 20:03:39,1442257419,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,7,-5,9,11,6,5,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,3,2,4,7,12,-5,10,6,3,3,8,8,5,3
2015-09-19 11:45:00,1442659500,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,7,-5,9,11,6,5,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,11,5,3,2,5,7,12,-5,10,6,3,3,8,8,5,3
2015-09-19 12:55:56,1442663756,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,7,-5,9,11,6,5,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,4,1,7,8,12,-4,10,6,3,3,8,8,5,3
2015-09-19 13:33:49,1442666029,6,4,4,0,7,3,6,-3,8,7,5,2,4,6,8,-2,15,11,0,11,2,3,7,-4,2,6,11,-5,2,2,7,-5,9,11,6,5,7,8,9,-1,4,6,9,-3,9,8,6,2,6,5,5,0,11,11,7,4,6,3,4,-1,5,3,6,-3,10,5,5,0,7,9,12,-3,10,6,3,3,8,8,5,3
