goalTime,epochScnds,"Tottenham Hotspur
 Pts","Liverpool
 Pts","Swansea City
 Pts","Aston Villa
 Pts","Manchester City
 Pts","Stoke City
 Pts","Sunderland
 Pts","Newcastle United
 Pts","West Ham United
 Pts","Norwich City
 Pts","Bournemouth
 Pts","Crystal Palace
 Pts","Southampton
 Pts","Leicester City
 Pts","Watford
 Pts","West Bromwich Albion
 Pts","Arsenal
 Pts","Chelsea
 Pts","Manchester United
 Pts","Everton
 Pts"
2015-09-20 12:30:00,1442748600,7.120317,7.050111,9.141116,4.051007,15.191719,3.020707,2.001,2.010107,12.181908,7.081507,7.081507,10.141511,6.120716,12.171907,9.120716,8.060311,10.120716,7.051601,10.161018,9.161516
2015-09-20 13:53:25,1442753605,9.130717,7.050111,9.141116,4.051007,15.191719,3.020707,2.001,2.010107,12.181909,7.081507,7.081507,9.131509,6.110716,12.171907,9.110716,8.060211,10.110716,7.051601,10.161018,9.161516
2015-09-20 15:00:00,1442757600,9.130717,8.050111,9.141116,4.051007,15.191719,3.020707,2.001,2.010107,12.181909,8.081507,7.081507,9.131509,7.110716,12.171907,9.110716,8.060211,10.110716,7.051601,11.161018,9.161516
2015-09-20 15:12:29,1442758349,9.130618,8.050111,9.151116,4.051007,15.191719,3.020607,2.001,2.010107,12.181909,8.081507,7.081507,9.131509,9.131016,12.171907,9.100616,8.060211,10.100616,7.051601,10.151018,9.161516
2015-09-20 15:33:58,1442759638,9.130618,8.050112,9.141116,4.050907,15.191719,3.020607,2.0009,2.010107,12.181909,8.081507,7.081507,9.131509,7.110912,12.171907,9.110616,8.060212,10.110616,7.051601,11.161118,9.161516
2015-09-20 16:04:02,1442761442,9.130618,10.070212,9.141116,4.040907,15.191719,3.020607,2.0009,2.010007,12.181909,7.071502,7.081507,9.131509,7.110912,12.171907,9.110616,8.070212,10.110616,7.041601,11.161118,9.161516
2015-09-20 16:06:01,1442761561,9.130618,10.070212,9.141016,4.040907,15.191719,3.020607,2.0009,2.010007,12.18191,7.071502,7.091507,9.13151,6.09091,12.171907,9.110616,8.070212,10.110616,7.041601,13.171518,9.151516
2015-09-20 16:17:05,1442762225,9.130618,8.050211,9.141016,4.050907,15.191719,3.020607,2.0009,2.010007,12.181911,8.091602,7.091407,9.131411,6.090911,12.171907,9.110616,8.060212,10.110616,7.051601,13.171418,9.151416
2015-09-20 16:24:12,1442762652,9.130618,8.050211,9.141016,4.050907,15.191719,3.020607,2.0009,2.010007,12.181911,8.091602,7.091307,9.131311,6.070908,12.161907,9.110616,8.070212,10.110616,7.051601,13.171618,9.151316
2015-09-20 16:41:54,1442763714,9.130618,8.050211,9.141017,4.050807,15.191719,3.020607,2.0008,2.010007,12.181911,8.091602,7.091307,9.131311,6.091008,12.171907,9.110617,8.060212,10.110617,7.051601,13.171617,9.151317
2015-09-26 11:45:00,1443264300,10.130618,8.050211,9.141017,4.050807,16.19172,3.020607,2.0008,2.010007,12.181911,8.091602,7.091307,9.131311,6.091008,12.171907,9.110617,8.060212,10.110617,7.051601,13.171617,9.151317
2015-09-26 12:09:27,1443265767,9.120618,8.050211,9.141018,4.050807,18.19192,3.020607,2.0008,2.010007,12.181911,8.091602,7.091307,9.131311,6.091008,12.171907,9.120618,8.060212,10.120618,7.051601,13.171618,9.151318
2015-09-26 12:29:27,1443266967,10.130818,8.050211,9.141018,4.050807,16.19192,3.020507,2.0008,2.010007,12.181911,8.091602,7.091307,9.131311,6.091008,12.171907,9.110518,8.060212,10.110518,7.051601,13.171618,9.151318
2015-09-26 12:50:48,1443268248,12.141018,8.050211,9.141018,4.050707,15.191919,3.020507,2.0007,2.010007,12.181911,8.091602,7.091307,9.121311,6.091008,12.171907,9.110518,8.060212,10.110518,7.051601,13.171618,9.151318
2015-09-26 13:01:36,1443268896,12.151319,8.050211,9.130919,4.050707,15.191919,3.020507,2.0007,2.010007,12.181911,8.091602,7.091307,9.121311,6.090908,12.171907,9.110519,8.060212,10.110519,7.051601,13.171619,9.151319
2015-09-26 13:19:27,1443269967,12.171619,8.050211,9.130919,4.050707,15.191913,3.020507,2.0007,2.010007,12.181911,8.091602,7.091207,9.121211,6.090908,12.171907,9.110519,8.060213,10.110519,7.051601,13.171619,9.141219
2015-09-26 15:00:00,1443276000,12.171619,9.050211,10.130919,5.050707,15.191913,4.020507,3.0007,2.010007,13.181911,9.091602,8.091207,9.121211,7.090908,13.171907,9.110519,8.060213,11.110519,7.051601,14.171619,9.141219
2015-09-26 15:01:06,1443276066,12.171619,11.060511,10.130919,4.030703,15.191913,4.030507,3.0007,2.010007,13.181911,9.091603,8.091207,9.121211,7.090908,13.171907,9.110519,8.060113,11.110519,7.041601,14.171619,9.141219
2015-09-26 15:08:22,1443276502,12.171519,11.060511,10.130919,4.030703,15.191913,4.030507,3.0007,2.010007,12.181909,11.111603,8.081207,9.121211,7.080909,13.171907,9.110519,8.060113,11.110519,7.041501,14.171519,9.141219
2015-09-26 15:10:23,1443276623,12.171519,11.060511,9.130814,4.030703,15.191914,4.030507,3.0007,2.010007,12.181909,11.111603,8.071207,9.131211,9.111209,13.171907,9.110519,8.060114,11.110519,7.041501,14.171519,9.141219
2015-09-26 15:12:12,1443276732,12.161519,11.060511,9.130815,4.030703,15.191815,4.030507,3.0007,2.010007,12.181809,11.111603,8.081207,9.131211,9.111209,15.181907,9.110519,8.060115,10.080515,7.041501,14.161519,9.141219
2015-09-26 15:17:31,1443277051,12.171519,11.060411,9.130815,4.030704,15.191815,4.030407,3.0007,2.010007,12.181809,11.111604,8.071207,9.131211,9.111209,13.171904,9.110419,8.060115,11.110715,7.041501,14.171519,9.141219
2015-09-26 15:31:36,1443277896,12.171519,11.070311,9.130815,4.020705,15.191815,6.040707,3.0007,2.010007,12.181809,11.111605,7.071205,9.131211,9.111209,13.171905,9.110319,8.070115,11.110715,7.041501,14.171519,9.141219
2015-09-26 15:32:53,1443277973,12.171519,11.070311,9.130815,4.020605,15.191815,6.040607,3.0006,2.010007,12.181809,11.101605,7.071205,9.131211,9.101209,12.151902,9.100319,8.070115,13.130815,7.041501,14.171519,9.151219
2015-09-26 15:32:58,1443277978,12.171519,11.070311,9.130815,4.020605,15.191715,6.040607,3.0006,2.010007,13.181909,9.081603,7.071205,9.131211,9.101209,12.151903,9.100319,8.070115,13.130815,7.041501,14.171519,9.151219
2015-09-26 15:48:20,1443278900,12.161419,11.070311,9.130815,4.020605,15.191715,6.040607,2.0006,2.010007,13.181909,9.081603,7.071205,9.131211,9.101209,12.151903,9.100319,8.070115,13.130815,7.041401,16.17162,9.151219
2015-09-26 16:05:35,1443279935,12.161419,11.070311,9.130815,4.020605,15.191715,6.040607,2.0006,2.010007,13.181909,9.081503,7.071205,9.131211,9.101209,12.151903,9.100319,8.070115,13.130815,7.041401,16.18162,9.151219
2015-09-26 16:11:26,1443280286,12.161419,11.070312,9.100812,4.020605,15.191715,6.040607,2.0006,2.010007,13.181909,9.081503,7.071105,9.131112,9.131409,12.151903,9.100319,8.070115,13.130815,7.041401,16.18162,9.151119
2015-09-26 16:14:05,1443280445,12.161419,11.070312,9.100712,4.020605,15.191715,6.040607,2.0006,2.010007,13.181909,9.081503,7.071105,9.121112,9.121409,12.141902,9.100319,8.070115,13.141115,7.041402,16.18162,9.151119
2015-09-26 16:14:08,1443280448,12.161419,11.080612,9.100712,4.020604,15.191715,6.040607,2.0006,2.010007,13.181909,9.081504,7.061105,9.121112,9.121409,12.141902,9.100219,8.060115,13.141115,7.041402,16.18162,9.151119
2015-09-26 16:18:29,1443280709,12.161319,11.090612,9.09071,4.020604,15.191715,6.040607,2.0006,2.010007,13.18191,9.091504,7.061105,9.111112,9.14151,12.141902,9.100219,8.060115,13.141115,7.041302,16.18162,9.151119
2015-09-26 16:21:18,1443280878,12.161319,11.070511,9.090711,4.020704,15.191715,6.040507,2.0005,2.010007,13.181911,9.091504,7.071105,9.111112,9.141511,12.141902,9.100219,8.070115,13.141115,7.041302,16.18162,9.151119
2015-09-26 16:22:28,1443280948,12.161319,11.090711,9.090711,4.020703,15.191715,6.040407,2.0004,2.010007,13.181911,9.091504,7.061105,9.111112,9.141511,12.141903,9.100219,8.060115,13.141115,7.041303,16.18162,9.151119
2015-09-26 16:26:08,1443281168,12.161319,11.070608,9.090611,4.021103,15.191715,6.040408,2.0004,2.010008,13.181911,9.091504,7.071105,9.111112,9.141511,12.141903,9.100219,8.070115,13.141115,7.041303,16.18162,9.151119
2015-09-26 16:30:00,1443281400,12.161319,11.070608,9.090611,4.021103,15.191715,6.040408,2.0004,3.010008,13.181911,9.091504,7.071105,9.111112,9.141511,12.141903,9.100219,8.070115,13.141115,8.041303,16.18162,9.151119
2015-09-26 16:37:23,1443281843,12.161319,11.070608,9.090611,4.021003,15.191715,6.040408,2.0004,3.010008,13.181911,9.091504,7.071005,9.121012,9.131511,12.121901,9.100219,8.070115,13.151315,8.041303,16.18162,9.151019
2015-09-26 16:39:23,1443281963,12.161319,11.070609,9.080611,4.021003,15.191715,6.040409,2.0004,3.010009,12.171909,11.101604,7.071005,9.121012,9.131411,12.121901,9.100219,8.070115,13.151315,8.041303,16.18162,9.151019
2015-09-26 16:39:50,1443281990,12.161319,11.060609,9.080611,4.030903,15.191715,4.030406,2.0004,3.010009,12.171909,11.101604,8.081306,9.120912,9.131411,12.121901,9.100219,8.060115,13.151315,8.041303,16.18162,9.150919
2015-09-26 16:41:03,1443282063,12.161319,11.06051,9.100911,4.030903,15.191715,4.030406,2.0004,3.01001,12.17191,11.101604,8.071306,9.130912,9.13141,12.131901,9.100219,8.060115,13.151315,8.041303,16.18162,9.150919
2015-09-26 16:45:23,1443282323,12.161319,11.06051,9.100911,4.030903,15.191715,4.030406,2.0004,3.01001,12.17181,11.101604,8.071306,9.120913,9.12141,12.141901,9.100219,8.060115,13.141313,8.041303,16.18162,9.150919
2015-09-26 16:47:01,1443282421,12.161319,11.07051,9.100911,4.020903,15.191715,6.040506,2.0003,3.01001,12.17181,11.101605,7.071305,9.120913,9.12141,12.141901,9.100219,8.070115,13.141313,8.041303,16.18162,9.150919
2015-09-26 16:49:05,1443282545,12.161319,11.07051,9.100911,4.020904,15.191715,6.040506,2.0003,3.01001,13.18191,9.081604,7.071305,9.120913,9.12141,12.141901,9.100219,8.070115,13.141313,8.041304,16.18162,9.150919
2015-09-26 16:49:24,1443282564,12.161319,11.07051,9.100911,4.020904,15.191715,6.040506,2.0003,3.01001,13.17191,9.081504,7.071305,9.120913,9.12141,12.141901,9.100219,8.070115,13.141313,8.041304,16.19162,9.150919
2015-09-26 16:49:51,1443282591,12.161219,11.07051,9.100911,4.020904,15.191715,6.040506,2.0003,3.01001,13.17191,9.081504,7.071205,9.130913,9.13141,12.131901,9.100219,8.070115,13.151413,8.041204,16.19162,9.150919
2015-09-26 17:11:38,1443283898,12.161219,11.07051,9.100911,4.030904,15.191715,6.040506,2.0003,5.01011,13.17191,9.081504,7.071205,9.130913,9.13141,12.131901,9.100219,8.070115,13.151413,7.031202,16.19162,9.150919
2015-09-26 17:46:46,1443286006,12.161219,11.07051,9.100911,4.030904,15.191715,6.040506,2.0003,5.03021,13.17191,9.081504,7.071205,9.130913,9.13141,12.131902,9.100219,8.070015,13.151413,7.011202,16.19162,9.150919
2015-09-26 18:05:45,1443287145,12.161119,11.07051,9.100911,4.030904,15.191715,6.040507,2.0003,5.010207,13.17191,9.081504,7.071105,9.130913,9.13141,12.131902,9.100219,8.070015,13.151413,7.031402,16.19162,9.150919
2015-09-26 18:13:17,1443287597,12.161119,11.07051,9.100911,4.020904,15.191715,6.040507,2.0003,3.010206,13.17191,9.081504,7.071106,9.130913,9.13131,12.131902,9.100219,8.070015,13.151313,8.041502,16.19162,9.150919
2015-09-27 15:00:00,1443362400,12.161119,11.07051,9.100911,4.020904,15.191715,6.040507,2.0003,3.010206,13.17191,9.081504,7.071106,10.130913,9.13131,12.131902,10.100219,8.070015,13.151313,8.041502,16.19162,9.150919
2015-09-27 16:27:06,1443367626,12.161119,11.07051,9.100811,4.020804,15.191716,6.040507,2.0003,3.010206,13.17191,9.091504,7.071106,12.131113,9.12131,12.121902,9.090216,8.070016,13.151313,8.041502,16.19162,9.150819
2015-09-28 19:00:00,1443463200,12.161119,11.07051,9.100811,4.020804,15.191716,6.040507,2.0003,3.010206,13.17191,9.091504,7.071106,12.131113,9.12131,12.121902,9.090216,9.070016,13.151313,8.041502,16.19162,10.150819
2015-09-28 19:40:29,1443465629,12.161119,11.06051,9.100811,4.020804,15.191717,6.040507,2.0003,3.010206,13.17191,9.091504,7.061106,12.141113,9.12131,12.121902,9.090217,11.090217,13.151313,8.041502,16.19162,9.140817
2015-09-28 20:10:44,1443467444,12.161119,11.06051,9.100811,4.020804,15.191717,6.040507,2.0003,3.010106,13.17191,9.081504,7.061106,12.141114,9.13131,12.131902,9.080117,11.100317,13.151314,8.041502,16.19162,9.130814
2015-09-28 20:12:08,1443467528,12.161119,11.06051,9.100711,4.020704,15.191717,6.040507,2.0003,3.010106,13.17191,9.091504,7.061106,12.141115,9.12131,12.121902,9.090117,11.090315,13.151315,8.041502,16.19162,9.141115
2015-09-28 20:31:46,1443468706,12.161019,11.07051,9.100712,4.020704,15.191717,6.040507,2.0003,3.010106,13.17191,9.091504,7.071006,12.131015,9.12131,12.121902,9.090117,9.070312,13.151315,8.041502,16.19162,10.151315
2015-09-28 20:40:24,1443469224,12.161019,11.070511,9.100712,4.020704,15.191717,6.050507,2.0003,3.010106,13.171911,9.091504,7.071006,12.131015,9.121211,12.121902,9.090117,8.050311,13.141215,8.051502,16.19162,12.161515
2015-10-03 11:45:00,1443869100,12.161019,11.070511,9.100712,4.020704,15.191717,6.050507,2.0003,3.010106,13.171911,9.091504,7.071006,13.131015,9.121211,12.121902,9.090117,9.050311,13.141215,8.051502,16.19162,12.161515
2015-10-03 13:09:33,1443874173,12.160919,11.070511,9.100712,4.030704,15.191717,6.050508,2.0003,3.010106,13.171911,9.091504,7.070906,15.141215,9.121211,12.121902,9.090117,8.030308,13.141215,8.051502,16.19162,12.161515
2015-10-03 13:30:16,1443875416,12.160919,11.070511,9.100712,4.030704,15.191717,6.050508,2.0003,3.010107,13.171911,9.091504,7.070907,15.161515,9.121111,12.121902,9.090117,8.020307,13.131115,8.051502,16.19162,12.161515
2015-10-03 15:00:00,1443880800,12.160919,11.070511,9.100712,5.030704,16.191717,7.050508,3.0003,4.010107,14.171911,10.091504,8.070907,15.161515,9.121111,13.121902,10.090117,8.020307,13.131115,8.051502,16.19162,12.161515
2015-10-03 15:09:44,1443881384,12.160919,11.070511,9.100712,5.030704,16.191717,7.050509,5.0005,4.010107,13.171909,10.091504,8.070907,15.161515,9.121111,13.121902,10.090117,8.020207,13.131115,8.051502,16.19162,12.161515
2015-10-03 15:17:01,1443881821,12.160919,11.070511,9.100712,5.030704,15.181716,7.050509,5.0005,6.020207,13.171909,10.091504,8.070907,15.161516,9.121111,13.121902,10.090017,8.020207,13.131116,8.051502,16.19162,12.161516
2015-10-03 15:21:49,1443882109,12.170919,11.070411,9.100712,5.030704,15.181716,7.050409,5.0007,6.020208,13.171908,10.091504,8.070908,15.171516,9.121111,13.121902,10.090017,8.020208,13.131116,8.051502,16.19162,12.171516
2015-10-03 15:27:12,1443882432,12.170919,11.080411,9.100712,5.030704,15.181716,7.050409,5.0007,6.020208,13.171808,9.081503,8.080908,15.171516,9.111111,15.121902,10.090017,8.020208,13.131116,8.051502,16.19162,12.171516
2015-10-03 15:27:53,1443882473,12.170819,11.080411,9.100712,5.030704,15.181717,7.050409,5.0007,6.020208,13.171808,9.081503,10.091108,15.171517,9.111111,15.121902,9.080017,8.020208,13.131117,8.051502,16.19162,12.171517
2015-10-03 15:41:17,1443883277,12.170819,11.080411,9.100712,5.030705,16.191717,7.050409,5.0007,4.010205,13.171808,9.081503,10.091108,15.171517,9.111111,15.121902,9.080017,8.020208,13.131117,8.051502,16.19162,12.171517
2015-10-03 15:44:46,1443883486,12.170819,11.080411,9.100712,5.030706,16.191717,7.050409,5.0007,4.010206,13.171808,9.081503,8.081106,15.171517,9.111111,15.121902,10.090217,8.020208,13.131117,8.051502,16.19162,12.171517
2015-10-03 15:45:39,1443883539,12.160819,11.080411,9.100712,5.030706,16.191717,7.050409,5.0007,4.010206,13.171908,9.081503,8.081106,15.161517,9.111111,15.121902,10.090217,8.020208,13.131117,8.051502,16.19162,12.161517
2015-10-03 16:04:35,1443884675,12.160819,11.080411,9.100712,5.030706,16.191717,7.060409,5.0007,4.010206,13.171808,9.061503,8.081106,15.161517,9.111111,15.131903,10.090217,8.020208,13.131117,8.061503,16.19162,12.161517
2015-10-03 16:06:48,1443884808,12.160819,11.080411,9.100712,5.030706,18.191717,7.060409,5.0007,3.010204,13.171808,9.061503,8.081106,15.161517,9.111111,15.131903,10.090217,8.020208,13.131117,8.061503,16.18162,12.161517
2015-10-03 16:08:01,1443884881,12.160819,11.080411,9.100712,5.030706,18.191816,7.060409,5.0007,3.010204,13.171808,9.061504,8.081106,15.161517,9.111111,15.131904,10.090217,8.020208,13.131117,8.061504,16.18162,12.161517
2015-10-03 16:10:25,1443885025,12.160819,11.080311,9.100712,4.030705,18.191816,9.080709,5.0007,3.010204,13.171808,9.051504,8.081106,15.161517,9.111111,15.131904,10.090217,8.030208,13.131117,8.051504,16.18162,12.161517
2015-10-03 16:11:06,1443885066,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,5.0107,3.010201,13.171708,9.051504,8.081106,15.161517,9.111111,15.131904,10.090217,8.030208,13.131117,8.051504,16.18162,12.161517
2015-10-03 16:17:12,1443885432,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,5.0107,3.000201,13.171708,9.051504,8.081106,15.161517,9.111111,15.131804,10.090217,8.030208,13.131117,8.051504,16.18162,12.161517
2015-10-03 16:17:55,1443885475,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,3.0107,3.010201,14.171808,9.051504,8.081106,15.161517,9.111111,15.131804,10.090217,8.030208,13.131117,8.051504,16.18162,12.161517
2015-10-03 16:19:51,1443885591,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,3.0107,3.000201,14.171808,9.051504,8.081106,15.161517,9.111111,15.131804,10.090217,8.030208,13.131117,8.051504,16.18162,12.161517
2015-10-03 16:25:37,1443885937,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,3.0107,3.000201,14.171808,9.081604,8.081106,15.161417,9.111111,15.121802,10.090217,8.030208,13.131117,8.041404,16.18162,12.161417
2015-10-03 16:30:00,1443886200,12.160819,11.080311,9.100712,4.030705,18.191917,9.080709,3.0107,3.000201,14.171808,9.081604,8.081106,15.161417,10.111111,15.121802,10.090217,8.030208,13.131117,9.041404,16.18162,12.161417
2015-10-03 16:39:31,1443886771,12.160819,11.080311,9.110712,4.030705,18.191917,9.08071,3.0107,3.000201,14.171808,9.081604,8.081106,15.161317,9.11111,15.121802,10.090217,8.030208,13.131117,11.081604,16.18162,12.161317
2015-10-03 17:13:00,1443888780,12.160819,11.080311,9.100712,4.030705,18.191917,9.08071,3.0107,3.000201,14.171808,9.081604,8.081006,15.161317,10.11131,15.121803,10.090217,8.030208,13.131017,9.041603,16.18162,12.161317
2015-10-03 17:47:07,1443890827,12.160819,11.080311,9.100712,4.030705,18.191917,9.08071,3.0107,3.000201,14.171808,9.081604,8.081006,15.161217,12.12161,15.121803,10.090217,8.030208,13.131017,8.041602,16.18162,12.161217
2015-10-03 17:59:28,1443891568,12.160819,11.080311,9.100712,4.040705,18.191917,9.08071,3.0107,3.000202,14.171808,9.081504,8.081006,15.161217,12.13161,15.111803,10.090217,8.040208,13.131017,8.041502,16.181519,12.161217
2015-10-04 12:30:00,1443958200,12.160819,12.080311,9.100712,4.040705,18.191917,9.08071,3.0107,3.000202,14.171808,9.081504,8.081006,15.161217,12.13161,15.111803,10.090217,8.040208,13.131017,8.041502,16.181519,13.161217
2015-10-04 13:10:59,1443960659,12.160819,14.090711,9.100713,4.040705,18.191917,9.07071,3.0107,3.000202,14.171808,9.071504,8.071006,15.161217,12.14161,15.111803,10.090217,8.040208,13.141017,8.041502,16.181519,12.141213
2015-10-04 13:15:59,1443960959,12.160819,12.080711,9.100713,4.040705,18.191917,9.080711,3.0107,3.000202,14.171808,9.081504,8.081006,15.161117,12.131611,15.111803,10.090217,8.040208,13.131017,8.041502,16.181519,13.161513
2015-10-04 15:00:00,1443967200,13.160819,12.080711,10.100713,4.040705,18.191917,9.080711,3.0107,3.000202,14.171808,9.081504,8.081006,15.161117,12.131611,15.111803,10.090217,8.040208,14.131017,8.041502,17.181519,13.161513
2015-10-04 15:05:12,1443967512,13.160819,12.080711,10.100713,4.040705,18.191917,9.080711,3.0107,3.000202,14.181808,9.081504,8.080906,15.161117,12.121611,15.111803,10.090217,8.040208,16.161118,8.041502,16.181519,13.161513
2015-10-04 15:06:26,1443967586,13.150819,12.080711,10.100713,4.040705,18.191917,9.080711,3.0107,3.000202,14.181808,9.081504,8.080906,15.151018,12.121611,15.111803,10.090218,8.040208,16.171518,8.041502,16.171518,13.151513
2015-10-04 15:15:19,1443968119,12.130819,12.080611,12.100813,4.040605,18.191917,9.080611,3.0106,3.000202,14.181808,9.081504,8.080906,15.151018,12.131611,15.111803,10.090218,8.040208,16.171518,8.041502,16.171518,13.151513
2015-10-04 15:19:00,1443968340,12.130819,12.080611,12.100814,4.040605,18.191917,9.080611,3.0106,3.000202,14.181808,9.081404,8.080906,15.161018,12.131611,15.111803,10.090218,8.040208,16.181618,8.041402,16.161413,13.161414
2015-10-04 15:26:41,1443968801,13.160919,12.080611,10.100712,4.040605,18.191917,9.080611,3.0106,3.000202,14.181808,9.081404,8.080906,15.161018,12.121611,15.111803,10.090218,8.040208,16.181618,8.041402,16.161413,13.161414
2015-10-04 15:30:51,1443969051,12.130919,12.080611,12.100912,4.040605,18.19192,9.080611,3.0106,3.000202,14.181808,9.081404,8.080906,15.161019,12.131611,15.111803,10.090219,8.040208,16.18162,8.041402,16.161413,13.161414
2015-10-04 16:21:26,1443972086,13.161019,12.080612,10.100812,4.040605,18.19192,9.080612,3.0106,3.000202,14.181808,9.081404,8.080806,15.161019,12.121612,15.111803,10.090219,8.040208,16.18162,8.041402,16.161413,13.161414
2015-10-17 11:45:00,1445078700,14.161019,13.080612,10.100812,4.040605,18.19192,9.080612,3.0106,3.000202,14.181808,9.081404,8.080806,15.161019,12.121612,15.111803,10.090219,8.040208,16.18162,8.041402,16.161413,13.161414
2015-10-17 15:00:00,1445090400,14.161019,13.080612,10.100812,5.040605,19.19192,9.080612,4.0106,3.000202,15.181808,9.081404,9.080806,16.161018,13.121612,16.111803,10.090219,9.040208,16.18162,9.041402,17.161413,14.161414
2015-10-17 15:06:48,1445090808,14.161019,13.080612,10.100812,5.040606,21.19192,9.080612,4.0106,3.000202,15.181808,9.081404,8.050806,16.161018,13.121612,16.111803,10.090219,9.040208,16.18162,9.041402,17.161413,14.161414
2015-10-17 15:10:23,1445091023,14.161019,13.080612,10.100812,5.040606,21.19192,9.080612,4.0106,3.000202,15.181808,9.081405,8.050805,16.161018,13.121612,16.111803,10.090219,9.040208,16.18162,9.041402,17.161413,14.161414
2015-10-17 15:17:42,1445091462,14.151019,13.080612,10.100812,5.040606,21.19192,9.080612,4.0106,3.000202,15.181808,9.081305,8.050805,16.151018,13.131612,16.111803,10.090219,9.040208,16.18162,9.041302,19.161613,13.131313
2015-10-17 15:20:22,1445091622,14.151019,13.080612,10.100812,5.040606,21.19192,9.080612,4.0106,3.000202,15.181808,9.081305,8.050805,16.151018,15.151612,15.111803,10.090219,9.040208,16.181519,9.041302,19.161514,13.121313
2015-10-17 15:21:17,1445091677,14.151019,13.080612,10.100712,5.040606,21.191916,9.080612,4.0106,3.000202,15.181808,9.081305,8.051005,16.151018,15.151612,15.111803,10.090219,9.040208,16.181519,9.041302,19.161514,13.121313
2015-10-17 15:21:44,1445091704,14.151019,13.080613,10.100713,5.040606,21.191916,9.080613,4.0106,3.000202,15.181808,9.081305,8.051005,16.151018,15.151613,15.111803,10.090219,9.040208,16.18142,9.041302,19.181616,13.121313
2015-10-17 15:21:58,1445091718,14.151019,13.080613,10.100713,5.040606,21.191916,9.080613,4.0106,3.000202,17.181808,9.081305,8.051005,15.131016,15.151613,15.111703,10.090219,9.040208,16.17142,9.041302,19.171616,13.121313
2015-10-17 15:24:44,1445091884,14.150919,13.080613,10.100713,5.040606,21.191916,9.080613,4.0106,3.000202,15.181807,9.081305,8.050905,16.151316,15.151613,15.111703,10.090219,9.040208,16.18142,9.041302,19.181616,13.121313
2015-10-17 15:28:15,1445092095,14.150919,13.080613,10.100713,5.040606,21.191916,9.080613,4.0106,3.000202,15.181807,9.081305,8.050904,16.151316,15.151613,15.111703,10.090219,9.040208,16.18142,9.041302,19.181616,13.121313
2015-10-17 15:33:23,1445092403,14.150919,13.080613,10.100713,4.020606,21.191916,9.080613,4.0106,3.000202,15.181807,9.081206,8.050904,16.151217,15.151613,15.111703,10.090219,9.030208,16.18142,11.051402,19.181616,13.121213
2015-10-17 15:36:08,1445092568,14.140919,13.080613,10.110713,4.020606,21.191916,9.080613,4.0106,3.000203,15.181807,9.081206,8.050904,16.141216,15.151613,15.111703,10.090219,9.030208,16.18142,11.051403,19.181517,13.121213
2015-10-17 15:47:09,1445093229,14.140919,13.080613,10.110713,4.020606,21.191916,9.080613,4.0106,3.000203,15.181807,9.081206,8.040904,16.141216,15.151613,15.111703,10.090219,9.040208,16.18142,11.051403,19.181517,13.121213
2015-10-17 16:09:17,1445094557,14.140919,13.080613,10.110713,4.020605,21.191916,9.080613,4.0106,3.000203,15.181807,9.081206,8.040904,16.141216,15.151613,15.111703,10.090219,9.040208,16.181318,11.051503,19.181517,13.121213
2015-10-17 16:09:34,1445094574,14.140919,13.080613,10.110713,4.020605,21.191916,9.080613,3.0106,3.010103,15.181807,9.081206,8.030904,16.141216,15.151613,15.111703,10.090119,11.040208,16.181318,11.051503,19.181517,13.121213
2015-10-17 16:17:15,1445095035,14.140919,13.080613,10.110713,4.020605,21.191916,9.080613,3.0106,3.010103,15.171807,9.081206,8.030904,16.141216,15.151613,15.111703,10.090119,11.040209,16.171318,11.051403,19.181616,13.121209
2015-10-17 16:24:45,1445095485,14.150919,13.080613,10.100713,4.020605,21.191916,9.080613,3.0106,3.010103,15.171807,9.081206,8.030904,16.151217,15.15161,15.121803,10.090119,11.04021,16.171318,11.051403,19.181616,13.12121
2015-10-17 16:30:00,1445095800,14.150919,13.080613,10.100713,4.020605,21.191916,9.080613,3.0106,3.010103,15.171807,9.081206,8.030904,16.151217,15.15161,15.121803,11.090119,11.04021,17.171318,11.051403,19.181616,13.12121
2015-10-17 16:44:20,1445096660,14.150919,13.080613,10.100713,4.020605,21.191916,9.080613,3.0106,3.010103,17.181807,9.081206,8.030904,15.131214,15.15161,15.121703,11.090119,11.04021,17.16132,11.051403,19.181616,13.12121
2015-10-17 16:47:00,1445096820,14.150919,13.080613,10.100713,4.020605,21.191916,9.080613,3.0106,3.010104,17.181807,9.081206,8.030904,15.131214,15.15161,15.121704,11.090119,11.04021,17.16132,11.051404,19.181616,13.12121
2015-10-17 16:49:59,1445096999,14.150919,13.080613,10.100713,4.020605,21.191916,9.080613,3.0106,3.010104,17.181808,9.081206,8.030904,15.141214,13.141608,16.121803,11.090119,11.04021,17.16132,11.051404,19.181616,13.11121
2015-10-17 16:50:34,1445097034,14.150919,13.080614,10.100714,4.020605,21.191916,9.080614,3.0106,3.010104,17.181808,9.081206,8.030904,15.131214,13.141608,16.131704,11.090119,11.04021,17.16132,11.051404,19.171616,13.11121
